RespondID,CulturalReligBelief,FearNotReadyFaceProblem,FearImmigrationLegal,FocusOtherIssues,HealthServicesTooFarAway,LackInsUnablePay,LackKnowledgeUnderstandNeed,NoAppointmentsAvailableDoctor,WaitTooLongDoctor,LackTransport,LackQualityServices,TooBusyCantGetOffWork,LackofProvidersAcceptInsure,None,Other
11102100247,,,Fear (Immigration or Legal Status),,,,,,,,,,,,
11102082237,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11102065324,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11102056462,,,,,,,,,,,,,Lack of Providers Who Accept Your Insurance,,
11102048481,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11102040776,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11101855652,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11101838383,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11101804749,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11101798549,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11101785276,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11101784122,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11101739923,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11101689856,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11101632162,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11101624453,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11101612395,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11101367995,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11101302154,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11101191126,,,,,,,,,,,,,Lack of Providers Who Accept Your Insurance,,
11101136416,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11101127275,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11101116884,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11101096270,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11101086267,,,,,,,,,,,,,,,
11101084010,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11101077356,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11101069939,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11101061594,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11100878408,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,the availability of evening appointments for daytime working individuals
11099422949,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,,,,,,,,,,
11099413239,,,,,,,,,,,,,,None/No Barriers,
11099404994,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11099402041,,,,,,,,,,,,,,,Lack of providers willing to take patients without insurance
11099390340,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11099382423,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11099374892,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,,,
11099281879,,,,,,,,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11099264739,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11099253577,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11099112454,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11098763900,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11098658430,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11098489263,,,,Focus on Other Issues,,,,,,,,,,,
11098041921,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11097954232,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11097070634,Cultural/Religious Beliefs,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11096825795,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11095985800,,Fear (Not Ready to Face Health Problem),,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11095768072,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11095716349,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11095520990,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11094680315,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11094662841,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11094510771,,,,,Health Services are Too Far Away,,,,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11094155594,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11093921002,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11093843703,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11093678186,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,,,
11093632526,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,,,
11093457011,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11093147355,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11093145563,,,,,,,,,,,,,,,
11093052831,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11093035061,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11092933138,,,,,,,,,,,,,,None/No Barriers,
11092334467,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,,,
11091488082,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11091437803,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11091203335,,,,,,,,,,,,,,None/No Barriers,
11091173612,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11091129006,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11091121161,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11091090734,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11091078423,,,,Focus on Other Issues,,,,,,,,Too Busy/Can't Get Off Work,,,
11090982851,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11090816132,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11090807748,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11090788335,,,,,,,,,,,,,,,
11090781587,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,Have to Wait Too Long at Doctor's Visit,,,,,,
11090751355,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11090723740,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11090681960,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11090676720,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11090676567,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11090671459,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11090663906,,Fear (Not Ready to Face Health Problem),,,,,,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11090602507,,Fear (Not Ready to Face Health Problem),,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11090575831,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11090453021,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,cost of services
11090438919,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11090428581,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,Too Busy/Can't Get Off Work,,,
11090390595,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11090380676,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11090378197,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11090364488,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11090329265,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11090327319,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11090301066,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11090288915,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11090243700,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,No health insurance and fear of major medical event...unaffordable health care
11090235765,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11090234171,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,,,,,Lack of Transportation,Lack of Quality Services,,,,
11090220983,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11090218854,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11090207281,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11090206542,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11090194688,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11090193552,Cultural/Religious Beliefs,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,,,,,,,,,,
11090189281,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,,,
11090175564,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11090174775,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11090131827,,Fear (Not Ready to Face Health Problem),,,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11090130887,,Fear (Not Ready to Face Health Problem),,,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11090121831,,Fear (Not Ready to Face Health Problem),,,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11089840696,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11089384908,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11089338487,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11089055993,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11089031545,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11089018119,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11089003601,,,,,,,,No Appointments Available at Doctor When Needed,,,,,,,
11088182689,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11088094453,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,Too Busy/Can't Get Off Work,,,
11088090419,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,Too Busy/Can't Get Off Work,,,
11088009755,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11087991038,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11087918037,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11087892471,,Fear (Not Ready to Face Health Problem),,,,,,,,,,Too Busy/Can't Get Off Work,,,
11087858416,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11087769256,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11087711478,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11087667727,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11087465364,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11087333405,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11087273902,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11087252118,,,,Focus on Other Issues,,,Lack of Knowledge/Understanding of Need,,,,,,,,
11087245988,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11087240584,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11087237315,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11087230038,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11087229869,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,Too Busy/Can't Get Off Work,,,
11087193234,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,Lack of Quality Services,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11087184864,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,Too Busy/Can't Get Off Work,,,Cost
11087157847,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11087103841,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11087071740,,,,,,,,,,,,,Lack of Providers Who Accept Your Insurance,,
11087002104,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11086998024,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11086990023,,Fear (Not Ready to Face Health Problem),,,,,,,,,,,,,
11086969361,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11086953791,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11086947970,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),Focus on Other Issues,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11086944126,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11086939779,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11086931248,,,,,,,,No Appointments Available at Doctor When Needed,,,,,,,
11086928645,,Fear (Not Ready to Face Health Problem),,,,,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,,,,,,
11086927820,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11086919546,,Fear (Not Ready to Face Health Problem),,,,,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11086890984,,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,,,No Appointments Available at Doctor When Needed,,,,,,,
11086829136,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11086822788,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11086693060,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11086054898,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11085907430,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,,,
11085872334,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11085813255,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11085688711,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11085591910,,,,,Health Services are Too Far Away,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11085275901,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11085142441,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11085138144,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11085114502,Cultural/Religious Beliefs,Fear (Not Ready to Face Health Problem),,,,,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,Lack of Transportation,Lack of Quality Services,,,,
11085024644,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11084960321,,,,Focus on Other Issues,,,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,,,,,,
11084907548,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,,,
11084813068,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11084774440,,,,,Health Services are Too Far Away,,,No Appointments Available at Doctor When Needed,,,,Too Busy/Can't Get Off Work,,,
11084731104,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11084726180,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11084718656,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11084667095,,,,,,,,,,,,,,,
11084579089,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11084565986,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11084498922,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11084486435,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,Too expensive. High insurance premiums and deductibles. Horrible specialists and months long waits. Neurology physicans in this town are shameful.
11084480301,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11084422063,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11084409011,,,,,,,,,,,Lack of Quality Services,,,,
11084361739,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11084358825,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11084306979,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11084290400,,,,,,,,,,,,,,None/No Barriers,
11084269493,,,,,,,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11084240138,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11084187318,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11084162103,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11084161845,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11084159241,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11084154595,,,,,,,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11084095189,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11084080812,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11084073213,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11084066639,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11084064853,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11084041845,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11084021491,,,,,,,,No Appointments Available at Doctor When Needed,,,,,,,
11084008273,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11083976562,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11083882762,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11083827159,,,,,,,,,,,,,,,
11083792776,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,Lack of Transportation,Lack of Quality Services,Too Busy/Can't Get Off Work,,,"Lack of affordable insurance coverage you can actually use-outrageous deductibles, high co-pays, no local providers, no motivation to pay for coverage if you still can't afford to use it."
